"index","id","name","primaryMuscle","inferredMuscle","bodyPart","equipment","imageTarget","videoTarget","duplicateCount","quality","flags"
"3669","dumbbell_lying_femoral_dumbbell_lying_femoral_6iv","Dumbbell Lying Femoral","Quads","Custom","Hamstrings, Thighs","Dumbbell","Thighs","Thighs","2","74","image_target:Thighs;video_target:Thighs;duplicate_group"
"3670","dumbbell_one_arm_lunge","Dumbbell One Arm Lunge","Quads","Quads","Quadriceps, Thighs","Dumbbell","Thighs","","1","44","missing_video"
"3671","dumbbell_one_arm_snatch","Dumbbell One Arm Snatch","Quads","Custom","Quadriceps, Thighs","Dumbbell","","","1","74",""
"3672","dumbbell_one_arm_thruster","Dumbbell One Arm Thruster","Quads","Custom","Thighs","Dumbbell","","","1","44","missing_video"
"3673","dumbbell_one_leg_squat","Dumbbell one leg squat","Quads","Quads","Quadriceps, Thighs","Dumbbell","Thighs","","1","44","missing_video"
"3674","dumbbell_overhead_carry","Dumbbell Overhead Carry","Quads","Custom","Thighs","Dumbbell","Thighs","","1","44","missing_video;image_target:Thighs"
"3675","dumbbell_overhead_side_lunge","Dumbbell Overhead Side Lunge","Quads","Quads","Thighs","Dumbbell","Thighs","","1","44","missing_video"
"3676","dumbbell_overhead_squat","Dumbbell Overhead Squat","Quads","Quads","Quadriceps, Thighs","Dumbbell","Thighs","Thighs","1","74",""
"3677","dumbbell_plyo_squat","Dumbbell Plyo Squat","Quads","Quads","Quadriceps, Thighs","Dumbbell","Thighs","Thighs","1","74",""
"3678","dumbbell_press_squat","Dumbbell Press Squat","Quads","Quads","Quadriceps, Thighs","Dumbbell","Thighs","Thighs","1","74",""
"3679","dumbbell_rear_lunge","Dumbbell Rear Lunge","Quads","Quads","Quadriceps, Thighs","Dumbbell","Thighs","Thighs","2","74","duplicate_group"
"3680","dumbbell_rear_lunge_dumbbell_rear_lunge_6jb","Dumbbell Rear Lunge","Quads","Quads","Quadriceps, Thighs","Dumbbell","Thighs","Thighs","2","74","duplicate_group"
"3681","dumbbell_rear_lunge_from_step","Dumbbell Rear Lunge from Step","Quads","Quads","Quadriceps, Thighs","Dumbbell","Thighs","Thighs","1","74",""
"3682","dumbbell_rear_lunge_front_raise","Dumbbell Rear Lunge Front Raise","Quads","Quads","Quadriceps, Thighs","Dumbbell","Thighs","","1","44","missing_video"
"3683","dumbbell_renegade_row_to_squat","Dumbbell Renegade Row to Squat","Quads","Quads","Thighs","Dumbbell","Back","","1","44","missing_video;image_target:Back"
"3684","dumbbell_side_lunge","Dumbbell Side Lunge","Quads","Quads","Quadriceps, Thighs","Dumbbell","Thighs","Thighs","2","74","duplicate_group"
"3685","dumbbell_side_lunge_dumbbell_side_lunge_8qd","Dumbbell Side Lunge","Quads","Quads","Quadriceps, Thighs","Dumbbell","","Thighs","2","74","duplicate_group"
"3686","dumbbell_single_arm_overhead_carry","Dumbbell Single Arm Overhead Carry","Quads","Custom","Thighs","Dumbbell","","","1","74",""
"3687","dumbbell_single_leg_split_squat","Dumbbell Single Leg Split Squat","Quads","Quads","Quadriceps, Thighs","Dumbbell","Thighs","Thighs","1","74",""
"3688","dumbbell_single_leg_squat_dumbbell_single_leg_squat_8se","Dumbbell Single Leg Squat","Quads","Quads","Quadriceps, Thighs","Dumbbell","Thighs","Thighs","3","74","duplicate_group"
"3689","dumbbell_single_leg_squat","Dumbbell Single Leg Squat","Quads","Quads","Quadriceps, Thighs","Dumbbell","Thighs","Thighs","3","74","duplicate_group"
"3690","dumbbell_single_leg_squat_dumbbell_single_leg_squat_8zx","Dumbbell Single Leg Squat","Quads","Quads","Thighs","Dumbbell","Thighs","","3","44","missing_video;duplicate_group"
"3691","dumbbell_single_leg_step_up","Dumbbell Single Leg Step Up","Quads","Custom","Quadriceps, Thighs","Dumbbell","Thighs","Thighs","1","74","image_target:Thighs;video_target:Thighs"
"3692","dumbbell_split_jump","Dumbbell Split Jump","Quads","Custom","Plyometrics","Dumbbell","","","1","44","missing_video"
"3693","dumbbell_split_squat_dumbbell_split_squat_83q","Dumbbell Split Squat","Quads","Quads","Quadriceps, Thighs","Dumbbell","Thighs","Thighs","2","74","duplicate_group"
"3694","dumbbell_split_squat","Dumbbell Split Squat","Quads","Quads","Quadriceps, Thighs","Dumbbell","Thighs","Thighs","2","74","duplicate_group"
"3695","dumbbell_split_squat_front_foot_elevanted","Dumbbell Split Squat Front Foot Elevanted","Quads","Quads","Quadriceps, Thighs","Dumbbell","Thighs","","2","44","missing_video;duplicate_group"
"3696","dumbbell_split_squat_front_foot_elevanted_dumbbell_split_squat_front_foot_elevanted_83o","Dumbbell Split Squat Front Foot Elevanted","Quads","Quads","Quadriceps, Thighs","Dumbbell","Thighs","","2","44","missing_video;duplicate_group"
"3697","dumbbell_split_squat_front_foot_elevanted_with_bosu_ball","Dumbbell Split Squat Front Foot Elevanted with Bosu Ball","Quads","Quads","Quadriceps, Thighs","Dumbbell","Thighs","","1","44","missing_video"
"3698","dumbbell_squat","Dumbbell Squat","Quads","Quads","Quadriceps, Thighs","Dumbbell","Thighs","","2","44","missing_video;duplicate_group"
"3699","dumbbell_squat_dumbbell_squat_7t9","Dumbbell Squat","Quads","Quads","Quadriceps, Thighs","Dumbbell","Thighs","Thighs","2","74","duplicate_group"
"3700","dumbbell_squat_lunges_jump_complex","Dumbbell Squat Lunges Jump Complex","Quads","Quads","Thighs","Dumbbell","Thighs","","1","44","missing_video"
"3701","dumbbell_static_lunge","Dumbbell Static Lunge","Quads","Quads","Thighs","Dumbbell","Thighs","Thighs","1","74",""
"3702","dumbbell_step_up","Dumbbell Step Up","Quads","Custom","Quadriceps, Thighs","Dumbbell","Thighs","Thighs","1","74","image_target:Thighs;video_target:Thighs"
"3703","dumbbell_step_up_lunge_dumbbell_step_up_lunge_897","Dumbbell Step-up Lunge","Quads","Quads","Quadriceps, Thighs","Dumbbell","Thighs","","2","44","missing_video;duplicate_group"
"3704","dumbbell_step_up_lunge","Dumbbell Step-up Lunge","Quads","Quads","Quadriceps, Thighs","Dumbbell","Thighs","","2","44","missing_video;duplicate_group"
"3705","dumbbell_step_up_split_squat","Dumbbell Step-up Split Squat","Quads","Quads","Quadriceps, Thighs","Dumbbell","Thighs","","2","44","missing_video;duplicate_group"
"3706","dumbbell_step_up_split_squat_dumbbell_step_up_split_squat_89n","Dumbbell Step-up Split Squat","Quads","Quads","Quadriceps, Thighs","Dumbbell","Thighs","","2","44","missing_video;duplicate_group"
"3707","dumbbell_suitcase_carry","Dumbbell Suitcase Carry","Quads","Custom","Thighs","Dumbbell","Thighs","Thighs","1","74","image_target:Thighs;video_target:Thighs"
"3708","dumbbell_sumo_squat","Dumbbell Sumo Squat","Quads","Quads","Quadriceps, Thighs","Dumbbell","Thighs","","2","44","missing_video;duplicate_group"
"3709","dumbbell_sumo_squat_dumbbell_sumo_squat_7vb","Dumbbell Sumo Squat","Quads","Quads","Quadriceps, Thighs","Dumbbell","Thighs","","2","44","missing_video;duplicate_group"
"3710","dumbbell_supported_squat","Dumbbell Supported Squat","Quads","Quads","Thighs","Dumbbell","Thighs","","2","44","missing_video;duplicate_group"
"3711","dumbbell_supported_squat_dumbbell_supported_squat_89f","Dumbbell Supported Squat","Quads","Quads","Thighs","Dumbbell","Thighs","","2","44","missing_video;duplicate_group"
"3712","dumbbell_thruster","Dumbbell Thruster","Quads","Custom","Thighs","Dumbbell","","Thighs","2","74","video_target:Thighs;duplicate_group"
"3713","dumbbell_thruster_dumbbell_thruster_83z","Dumbbell Thruster","Quads","Custom","Thighs","Dumbbell","","Thighs","2","74","video_target:Thighs;duplicate_group"
"3714","dumbbell_walking_lunge","Dumbbell Walking Lunge","Quads","Quads","Quadriceps, Thighs","Dumbbell","Thighs","Thighs","1","74",""
"3715","dumbbell_walking_lunges","Dumbbell Walking Lunges","Quads","Quads","Quadriceps, Thighs","Dumbbell","Thighs","Thighs","1","74",""
"3716","dumbbell_wall_squat","Dumbbell Wall Squat","Quads","Quads","Thighs","Dumbbell","Thighs","","1","44","missing_video"
"3717","dumbbells_sumo_squat","Dumbbells Sumo Squat","Quads","Quads","Quadriceps, Thighs","Dumbbell","Thighs","","1","44","missing_video"
"3718","exercise_ball_hip_flexor_stretch","Exercise Ball Hip Flexor Stretch","Quads","Custom","Thighs","Stability ball","Thighs","","1","44","missing_video;image_target:Thighs"
"3719","exercise_ball_seated_quad_stretch","Exercise Ball Seated Quad Stretch","Quads","Custom","Thighs","Stability ball","Thighs","","1","44","missing_video;image_target:Thighs"
"3720","exercise_ball_wall_squat","Exercise Ball Wall Squat","Quads","Quads","Quadriceps, Thighs","Stability ball","Thighs","Thighs","1","74",""
"3721","farmers_walk","Farmers walk","Quads","Forearms","Thighs","Dumbbell","","","1","74","muscle_mismatch:Quads->Forearms"
"3722","forward_hops","Forward Hops","Quads","Custom","Thighs","Body weight","Thighs","","1","44","missing_video;image_target:Thighs"
"3723","forward_jump","Forward Jump","Quads","Custom","Plyometrics","Body weight","","","1","44","missing_video"
"3724","forward_lunge","Forward Lunge","Quads","Quads","Quadriceps, Thighs","Body weight","Thighs","Thighs","1","74",""
"3725","forward_pulse_lunge_with_hands_overhead","Forward Pulse Lunge with Hands Overhead","Quads","Quads","Quadriceps, Thighs","Body weight","Thighs","Thighs","1","74",""
"3726","forward_to_side_to_rear_lunge","Forward to Side to Rear Lunge","Quads","Quads","Quadriceps, Thighs","Body weight","Thighs","","1","44","missing_video"
"3727","frankenstein_squat","Frankenstein squat","Quads","Quads","Quadriceps, Thighs","Barbell","Thighs","","1","44","missing_video"
"3728","frog_hops","Frog Hops","Quads","Custom","Cardio","Body weight","","","2","44","missing_video;duplicate_group"
"3729","frog_hops_frog_hops_6m8","Frog Hops","Quads","Custom","Plyometrics","Body weight","","","2","44","missing_video;duplicate_group"
"3730","frog_squat","Frog Squat","Quads","Quads","Plyometrics","Body weight","","Glutes","1","74","video_target:Glutes"
"3731","front_chest_squat","Front Chest Squat","Quads","Quads","Quadriceps, Thighs","Barbell","Thighs","Thighs","1","74",""
"3732","front_groin_kick_kickboxing","Front Groin Kick Kickboxing","Quads","Custom","Plyometrics","Body weight","","","2","44","missing_video;duplicate_group"
"3733","front_groin_kick_kickboxing_front_groin_kick_kickboxing_7vj","Front Groin Kick. Kickboxing","Quads","Custom","Plyometrics","Body weight","","","2","44","missing_video;duplicate_group"
"3734","front_kick_kickboxing_front_kick_kickboxing_9l2","Front Kick Kickboxing","Quads","Custom","Plyometrics","Body weight","","","2","44","missing_video;duplicate_group"
"3735","front_kick_kickboxing","Front Kick Kickboxing","Quads","Custom","Plyometrics","Body weight","","","2","44","missing_video;duplicate_group"
"3736","front_knee_kick_kickboxing","Front Knee Kick Kickboxing","Quads","Custom","Plyometrics","Body weight","","","1","44","missing_video"
"3737","front_leg_hook_kick_kickboxing","Front Leg Hook Kick. Kickboxing","Quads","Custom","Plyometrics","Body weight","","","1","44","missing_video"
"3738","front_snap_kick_kickboxing","Front Snap Kick Kickboxing","Quads","Custom","Plyometrics","Body weight","","","3","44","missing_video;duplicate_group"
"3739","front_snap_kick_kickboxing_front_snap_kick_kickboxing_9lm","Front Snap Kick Kickboxing","Quads","Custom","Plyometrics","Body weight","","","3","44","missing_video;duplicate_group"
"3740","front_snap_kick_kickboxing_front_snap_kick_kickboxing_7vl","Front Snap Kick. Kickboxing","Quads","Custom","Plyometrics","Body weight","","","3","44","missing_video;duplicate_group"
"3741","full_squat","Full Squat","Quads","Quads","Quadriceps, Thighs","Barbell","Thighs","Thighs","1","74",""
"3742","full_squat_mobility","Full Squat Mobility","Quads","Quads","Quadriceps, Thighs","Body weight","Thighs","Thighs","1","74",""
"3743","full_zercher_squat","full Zercher Squat","Quads","Quads","Quadriceps, Thighs","Barbell","Thighs","Thighs","1","74",""
"3744","goblet_squat","Goblet Squat","Quads","Quads","Thighs","Dumbbell","Thighs","Thighs","1","74",""
"3745","gracilis","Gracilis","Quads","Custom","Thighs","Body weight","","","1","24","missing_image;missing_video"
"3746","heel_push_kick_kickboxing","Heel Push Kick. Kickboxing","Quads","Custom","Plyometrics","Body weight","","","1","44","missing_video"
"3747","high_bar_squat","High Bar Squat","Quads","Quads","Quadriceps, Thighs","Barbell","Thighs","","1","44","missing_video"
"3748","high_knee_run_high_knee_run_8td","High Knee Run","Quads","Custom","Thighs","Body weight","","","1","44","missing_video"
"3749","high_knee_squat","High Knee Squat","Quads","Quads","Cardio","Body weight","","","4","44","missing_video;duplicate_group"
"3750","high_knee_squat_high_knee_squat_8hf","High Knee Squat","Quads","Quads","Cardio","Body weight","","","4","74","duplicate_group"
"3751","high_knee_squat_high_knee_squat_9hg","High Knee Squat","Quads","Quads","Plyometrics","Body weight","","","4","54","missing_image;duplicate_group"
"3752","high_knee_squat_high_knee_squat_6mq","High Knee Squat","Quads","Quads","Cardio","Body weight","","","4","74","duplicate_group"
"3753","high_knees_lunge","High Knees Lunge","Quads","Quads","Cardio","Body weight","","","1","44","missing_video"
"3754","hook_kick_kickboxing_hook_kick_kickboxing_9l4","Hook Kick Kickboxing","Quads","Custom","Plyometrics","Body weight","","","2","44","missing_video;duplicate_group"
"3755","hook_kick_kickboxing","Hook Kick Kickboxing","Quads","Custom","Plyometrics","Body weight","","","2","44","missing_video;duplicate_group"
"3756","hundred","Hundred","Quads","Custom","Thighs","Body weight","","","1","74",""
"3757","intermediate_hip_flexor_and_quad_stretch_intermediate_hip_flexor_and_quad_stretch_932","Intermediate Hip Flexor and Quad Stretch","Quads","Custom","Thighs","Body weight","Thighs","Thighs","2","74","image_target:Thighs;video_target:Thighs;duplicate_group"
"3758","intermediate_hip_flexor_and_quad_stretch","Intermediate Hip Flexor and Quad Stretch","Quads","Custom","Thighs","Rope","Thighs","Thighs","2","74","image_target:Thighs;video_target:Thighs;duplicate_group"
"3759","intermediate_waste","Intermediate waste","Quads","Custom","Thighs","Body weight","","","1","24","missing_image;missing_video"
"3760","jab_boxing","Jab. Boxing","Quads","Custom","Plyometrics","Body weight","","","1","74",""
"3761","jack_step","Jack Step","Quads","Custom","Plyometrics","Body weight","","","1","54","missing_image"
"3762","jackknife","JackKnife","Quads","Custom","Thighs","Body weight","","","1","74",""
"3763","jump_box_jump_box_8wp","Jump Box","Quads","Custom","Cardio","Body weight","","","2","44","missing_video;duplicate_group"
"3764","jump_box","Jump Box","Quads","Custom","Plyometrics","Body weight","","","2","74","duplicate_group"
"3765","jump_box_over","Jump Box Over","Quads","Custom","Plyometrics","Body weight","","","1","44","missing_video"
"3766","jump_lunge_to_feet_jack","Jump Lunge To Feet Jack","Quads","Quads","Cardio","Body weight","Calves","","1","44","missing_video;image_target:Calves"
"3767","jump_on_fit_box","Jump on Fit-Box","Quads","Custom","Plyometrics","Body weight","","","1","74",""
"3768","jump_pistol_squat_box","Jump Pistol Squat Box","Quads","Quads","Plyometrics","Body weight","","","1","44","missing_video"
"3769","jump_rope_jump_rope_7dd","Jump Rope","Quads","Custom","Thighs","Rope","","","1","74",""
"3770","jump_split","Jump Split","Quads","Custom","Plyometrics","Body weight","","","2","74","duplicate_group"
"3771","jump_split_jump_split_6no","Jump Split","Quads","Custom","Plyometrics","Body weight","","","2","74","duplicate_group"
"3772","jump_squat","Jump Squat","Quads","Quads","Quadriceps, Thighs","Body weight","Thighs","Thighs","3","74","duplicate_group"
"3773","jump_squat_jump_squat_7xh","Jump Squat","Quads","Quads","Quadriceps, Thighs","Body weight","Thighs","Thighs","3","74","duplicate_group"
"3774","jump_squat_jump_squat_6nq","Jump Squat","Quads","Quads","Quadriceps, Thighs","Body weight","Thighs","Thighs","3","74","duplicate_group"
"3775","jump_step_up","Jump Step-Up","Quads","Custom","Cardio","Body weight","","","2","74","duplicate_group"
"3776","jump_step_up_jump_step_up_6nr","Jump Step-Up","Quads","Custom","Cardio","Body weight","","","2","74","duplicate_group"
"3777","jumping_pistol_squat","Jumping Pistol Squat","Quads","Quads","Plyometrics","Body weight","","","1","74",""
"3778","kettlebell_assisted_bulgarian_split_squat","Kettlebell Assisted Bulgarian Split Squat","Quads","Quads","Thighs","Kettlebell","Thighs","","1","44","missing_video"
"3779","kettlebell_backward_lunge","Kettlebell Backward Lunge","Quads","Quads","Quadriceps, Thighs","Kettlebell","Thighs","Thighs","1","74",""
"3780","kettlebell_bottoms_up_to_knee_turkish_get_up","Kettlebell Bottoms Up to Knee Turkish Get-Up","Quads","Custom","Thighs","Kettlebell","Thighs","","1","44","missing_video;image_target:Thighs"
"3781","kettlebell_burpee","Kettlebell Burpee","Quads","Custom","Plyometrics","Kettlebell","","","1","44","missing_video"
"3782","kettlebell_clean_and_jerk","Kettlebell Clean and Jerk","Quads","Custom","Thighs","Kettlebell","","","1","44","missing_video"
"3783","kettlebell_deck_squat","Kettlebell Deck Squat","Quads","Quads","Thighs","Kettlebell","","","1","44","missing_video"
"3784","kettlebell_double_push_press_kettlebell_double_push_press_7bx","Kettlebell Double Push Press","Quads","Custom","Thighs","Kettlebell","Shoulders","","1","44","missing_video;image_target:Shoulders"
"3785","kettlebell_farmers_carry","Kettlebell Farmers Carry","Quads","Forearms","Quadriceps, Thighs","Kettlebell","","","1","74","muscle_mismatch:Quads->Forearms"
"3786","kettlebell_farmers_walk","Kettlebell Farmers Walk","Quads","Forearms","Plyometrics","Kettlebell","","","1","44","missing_video;muscle_mismatch:Quads->Forearms"
"3787","kettlebell_forward_lunge_kettlebell_forward_lunge_9jr","Kettlebell Forward Lunge","Quads","Quads","Thighs","Kettlebell","Thighs","","2","44","missing_video;duplicate_group"
"3788","kettlebell_forward_lunge","Kettlebell Forward Lunge","Quads","Quads","Thighs","Kettlebell","Thighs","Thighs","2","74","duplicate_group"
"3789","kettlebell_forward_lunge_and_press","Kettlebell Forward Lunge and Press","Quads","Quads","Thighs","Kettlebell","Thighs","","1","44","missing_video"
"3790","kettlebell_front_rack_walking_lunge","Kettlebell Front Rack Walking Lunge","Quads","Quads","Thighs","Kettlebell","Thighs","","1","44","missing_video"
"3791","kettlebell_front_squat","Kettlebell Front Squat","Quads","Quads","Quadriceps, Thighs","Kettlebell","Thighs","Thighs","2","74","duplicate_group"
"3792","kettlebell_front_squat_kettlebell_front_squat_6o9","Kettlebell Front Squat","Quads","Quads","Quadriceps, Thighs","Kettlebell","Thighs","Thighs","2","74","duplicate_group"
"3793","kettlebell_gobelt_curtsey_lunge","Kettlebell Gobelt Curtsey Lunge","Quads","Quads","Quadriceps, Thighs","Kettlebell","Thighs","","1","44","missing_video"
"3794","kettlebell_goblet_carry","Kettlebell Goblet Carry","Quads","Custom","Thighs","Kettlebell","Thighs","","1","44","missing_video;image_target:Thighs"
